name,name_lower,occurrences,first_offset,chapters,num_chapters,context_sample
Alexandre,alexandre,4,972533,"132,139,141,312",4,"то: bravoure; вчера Alexandre, ‑‑ в изд. 73 г.: х"
Курагиных,курагиных,4,999769,"134,178,179,180",4,"‑ во II изд. 68 г.:
Курагиных."
Кастре,кастр,4,1023695,"138,316",2,Вместо: де‑Кастре ‑‑ в I изд. 68 г.: 
Балашев,балаш,4,1024440,"138,251,252",3," ‑‑ в I изд. 68 г.: Балашев
заметил, что левая "
Пфуль,пфуль,4,1031371,"141,254,255",3,о время этих споров Пфуль ‑‑ в I и II изд. 68
Поклонной,поклонн,4,1070202,"144,277,278",3,"Кутузов на Поклонной горе, ‑‑ в изд. 69 "
Вступил,вступил,4,1095569,"144,322,324,336",4,есто (в сноске): ‑‑ Вступил ли неприятель в гор
Проводы Ипполитом Курагиным,курагиным,4,1161272,"151,155,167,208",4,"стей Анны Павловны.
Проводы Ипполитом Курагиным княгини Болконской."
Браунау,брауна,4,1165743,"159,162,175,176",4,"1805 г. в Австрии у Браунау. Один из
пехотных п"
Атака,атак,4,1171292,"175,176,192,277",4,"ерала и полковника. Атака
эскадрона Денисова."
Посещение,посещени,4,1173762,"180,210,238,265",4,"Невыход
ее к обеду. Посещение ее князем на ее пол"
Борисом Друбецким,друбецким,4,1179612,"192,208,223,275",4,"остов встречается
с Борисом Друбецким и Бергом. Встреча Р"
Перемена,перемен,4,1184855,"207,289,310",3, Баздеева с Пьером. Перемена в настроении Пьера 
Толли,толл,4,1204728,"254,265,313",3,"верженцы
Барклая‑де‑Толли; партия Бенигсена; "
Участник,участник,4,1242638,"313,323,327,329",4,"ерал русской армии. Участник
турецких войн и вой"
Батист,батист,4,1245405,"313,327",2,Бернадот Жан‑Батист‑Жюль (1764‑‑1844) ‑
Август,август,4,1253943,"315,325,327",3,Гарденберг кн. Карл‑Август (1750‑‑1822) ‑‑ в 1
Дохтуров Дмитрий Сергеевич,сергеевич,4,1258873,"316,317,320",3,Дохтуров Дмитрий Сергеевич (1756‑‑1816) ‑‑ ген
Румянцева,румянц,3,350,"0,223,254",3,"ожная борьба партий Румянцева, французов, Марии Ф"
Елизавета Алексеевна,алексеевн,3,1285,"0,86,316",3,"ены. Императрица
же Елизавета Алексеевна на вопрос о том, ка"
Reine,reine,3,4761,"0,1,144",3,"édecin intime de la Reine d'Espagne.883 ‑‑ И
"
Espagne,espagne,3,4769,"0,1,144",3,"ntime de la Reine d'Espagne.883 ‑‑ И
таким обра"
Витгенштейном,витгенштейн,3,5126,"0,54,64",3,"кие знамена, взятые
Витгенштейном, le héros de Pétrop"
Quel,quel,3,7840,"0,26,139",3,‑‑ Quelle force! Quel style!890 ‑‑ послыш
Стало,стало,3,8756,"1,11,13",3,"последних сведений. Стало быть, это была побе"
Рязанскую,рязанску,3,12535,"1,17,323",3,"ровождения армии на Рязанскую дорогу. Он
говорит,"
Москвою,москво,3,14697,"2,68,144",3," именно то, что под Москвою драться не было воз"
Мамонова,мамон,3,20885,"3,316,322",3,"м, как полки Пьера, Мамонова, грабившие
русские "
Даже,даж,3,20995,"3,53,102",3,"
до раненых и т. п. Даже те, которые, любя п"
Моя,мо,3,24728,"3,108,336",3,льи Андреевича сын? Моя жена очень дружна б
Катерина Петровна,петровн,3,25969,"3,4",2,"; но все знали,
что Катерина Петровна будет играть на кла"
Глаза,глаз,3,30254,"4,14,108",3,"тную, божественную. Глаза у нее (Николай посм"
Анна Игнатьевна,игнатьевн,3,30723,4,1,"‑‑ Анна Игнатьевна хочет тебя видеть, "
Анна Игнатьевна Мальвинцева,мальвинц,3,31000,4,1,‑‑ Анна Игнатьевна Мальвинцева. Она слышала о тебе
Мало,мало,3,31101,"4,53,74",3,‑‑ Мало ли я их там спасал!
Болконская,болконска,3,34573,"4,102,148",3,"‑‑ Но княжна Болконская, это другое дело; в"
Поэтому,поэтом,3,35311,"4,336",2,"ся и женюсь на
ней… Поэтому вы видите, что про "
Мысль,мысль,3,54504,"7,78,82",3,м оно было вызвано. Мысль о женитьбе Николая 
Провидения,провидени,3,57729,"7,59,336",3,"нание вмешательства Провидения в ее
личные дела, р"
Помнишь,помнишь,3,60115,"7,89,115",3,‑‑ Помнишь? ‑‑ продолжала Соня
Проходя,проход,3,66690,"8,111,141",3,"й
купеческого дома. Проходя по улицам, Пьер зад"
Девичье,девичь,3,67873,"9,288,336",3,гими 13‑ю повели на Девичье поле. День был ясны
Вблизи,вблиз,3,68509,"9,26,45",3,и и Иваном Великим. Вблизи весело блестел купо
Щербатова,щербат,3,70365,"9,10,336",3,". Это был
дом князя Щербатова, в котором Пьер час"
Экмюльский,экмюльский,3,70495,"9,316,336",3,"тоял маршал, герцог
Экмюльский."
Пока,пок,3,85578,"11,60,71",3,"зглядывая на Пьера.
Пока одна рука вешала бе"
Ишь,ишь,3,86889,"11,28,41",3,"‑‑ Ишь, шельма, пришла! ‑‑"
Эх,эх,3,89971,"11,26,144",3,"‑‑ Эх, милый человек ты, "
Фрола,фрол,3,91596,11,1,"ос, Никола угодник, Фрола и Лавра, Господи Ии"
Благодаря,благодар,3,100370,"13,79,336",3,"огли
остановить ее. Благодаря ее деятельности и э"
Давно,давно,3,108674,"13,43,115",3,ак шла вся болезнь? Давно ли ему было хуже? К
Сколько,сколько,3,109675,"14,45,50",3,"ем готовые рыданья.
Сколько она ни готовилась, "
Merci,merci,3,112025,"14,42,120",3,"‑‑ Merci, chère amie, d'être"
Мытищах,мытищах,3,119913,"15,55,279",3,"Но после той ночи в Мытищах, когда в полу‑бреду"
Рязанской,рязанск,3,131851,"16,82",2,"ние русской
армии с Рязанской на Калужскую дорогу"
Красною Пахрой,пахр,3,131941,16,1,й фланговый марш за Красною Пахрой. Историки приписыва
Филях,филях,3,134453,"16,277",2,"как и отступление в Филях, в
настоящем никогд"
Тульскую,тульску,3,135775,"16,17",2,"иться еще южнее, на Тульскую дорогу. Перейдя отч"
Monsieur,monsieur,3,139038,"17,106",2,"""Monsieur le prince Koutouzov"
Весьма,весьм,3,142445,"18,108,125",3,"алившегося Барклая. Весьма
серьезно обдумывали"
Ермолову,ермолов,3,147732,19,1,"цию. Толь прочел ее
Ермолову, предлагая ему заня"
Ай,ай,3,150551,"19,63,110",3,"‑‑ Ха, ха, ха! Ай да Николай Иванович"
Леташевки,леташевк,3,151350,"20,31,291",3,"коляску и выехал из Леташевки,
в пяти верстах поз"
Ошибка,ошибк,3,151913,"20,129,135",3," впереди в засаде. ""Ошибка,
может быть"", подум"
Вейротера,вейротер,3,159436,"21,187,188",3,"сражении играл роль Вейротера в Аустерлицком,
ста"
Пускай,пускай,3,167309,"23,48,140",3,казали последствия. Пускай самые искусные стра
Тутолминым,тутолминым,3,170552,"24,25",2,"и великодушие
перед Тутолминым, он и этого старичк"
Считая,счита,3,174933,"24,125,336",3,"ободную продажу: 1) Считая от сего числа, крес"
Преследование,преследовани,3,178527,"25,145,257",3,"рый
убился ребенок. Преследование русской армии, кото"
Monsieur Kiril,kiril,3,188280,26,1,"‑ Quel soleil, hein Monsieur Kiril? (так звали Пьера в"
Si,si,3,188487,"26,44,114",3,‑‑ Si l'on marchait par u
Quand,quand,3,189624,"26,44,143",3,"n'y a pas de
refus. Quand on a fait ses étude"
Дело,дело,3,189887,"26,121,125",3,"мени, капрал ушел. (Дело случившееся
намедни"
Кому,ком,3,195420,"27,67,87",3,"торая ей нравилась? Кому, в особенности ему,"
Смотрите,смотрит,3,204685,"28,77,144",3,"ово, и в Кремле‑то… Смотрите, половины нет. Да я"
Богарне,богарн,3,206258,"29,108",2,"всех войска корпуса Богарне; назади,
по набереж"
Обозы,обоз,3,209781,"29,68,278",3,"нце
стало садиться. Обозы надвинулись одни на"
Прошло,прошло,3,212922,"29,99,146",3,"вижно сидел, думая. Прошло
более часа. Никто н"
Фоминском,фоминск,3,214704,"30,31",2,"есение о том, что в Фоминском показались
войска, "
Постойте,постойт,3,220575,"31,79,110",3,"‑‑ Постойте, огня зажгу. Куда т"
Слушая,слуша,3,222073,"31,69,70",3,"он,
мигая от света. Слушая донесение офицера, "
Иеной,иен,3,240032,"35,76,315",3,"обеда французов под Иеной и
Ауерштетом уничто"
Испании,испани,3,245269,"36,75,333",3,"делали гверильясы
в Испании; это делали горцы н"
Денис Давыдов,давыд,3,250261,"38,314",2,лую бешеную собаку. Денис Давыдов своим русским чутье
Мелкие,мелки,3,251900,"38,101,125",3,"многое невозможным. Мелкие же партизаны, давно"
Микулина,микул,3,253684,38,1,"й стороны дороги от Микулина к
Шамшеву шли больш"
Лошади,лошад,3,257682,"39,45,123",3,"акинутой на голову. Лошади, и рыжие, и гнедые,"
Впрочем,впроч,3,260021,"39,71,122",3,"ный ему конверт. ‑‑ Впрочем мы
с Комаровым ‑‑ о"
Пехоту,пехот,3,264813,"40,46",2,‑‑ Пехоту низом пошлем ‑‑ бол
Экая,эка,3,266010,"40,41,49",3,‑‑ Экая бестия! ‑‑ с тем же
Рана,ран,3,269057,"40,57,191",3,"ему в мякоть спины. Рана эта, от которой Тих"
Али,ал,3,269247,"40,61,62",3,"ò, брат, не будешь? Али скрючило? ‑‑ смеяли"
Пошел,пошел,3,271584,"41,108",2,"‑‑ Пошел за другим, ‑‑ продо"
Хотите,хотит,3,277992,"42,120,336",3,"что‑нибудь сладкое.
Хотите?.. ‑‑ И Петя побежа"
Позвольте,позвольт,3,279626,"42,111,132",3,"‑‑ Позвольте вас поцеловать, гол"
Затем,зат,3,284346,"43,101,314",3,"качивая головой. ‑‑ Затем, что тебе его жалко"
Лазаря,лазар,3,285651,"43,45,217",3,"ратно, а не на обум Лазаря, и что он об опасно"
Bonjour,bonjour,3,288308,"44,145",2,"‑‑ Bonjour, messieurs!979 ‑‑ г"
La,la,3,290133,"44,102,141",3,‑‑ La vilaine affaire de 
Гусар,гусар,3,294878,"45,50,165",3, А вон у колеса. ‑‑ Гусар взял чашку. ‑‑ Небо
Давай,давай,3,300107,"46,62,115",3, сказал Денисов. ‑‑ Давай лошадей.
Smolensk,smolensk,3,327137,51,1,néral ils regardent Smolensk comme le point où i
Немана,неман,3,329130,"52,250,323",3,"ании от
Москвы и до Немана подобны игре в жмур"
Днепр,днепр,3,330940,"52,53",2,"н возьмет вправо за Днепр, чтò было одно разу"
Неожиданно,неожиданно,3,331094,"52,252,286",3,"сь на наш авангард. Неожиданно увидав врага, франц"
Бегство,бегство,3,363853,"58,191,304",3,"одило без
сражений. Бегство было так быстро, чт"
Разница,разниц,3,364617,"58,67,101",3,"гство на французов. Разница была
только в том, "
Главная,главна,3,364859,"58,83,146",3,вались у себя дома. Главная причина уменьшения 
Преображенского,преображенского,3,379243,"60,319,320",3,явшие перед фронтом Преображенского полка.
Полк,полк,3,383313,"61,114,277",3,"ъехал к своей избе. Полк прошел деревню и у
"
Господа,господ,3,385326,"61,114,144",3,‑‑ Господа тут; в избе сам ана
Рамбаль,рамбаль,3,394353,63,1,нцузский офицер был Рамбаль; повязанный платком
Voil,voil,3,395524,"63,106,125",3,"ons, mes bons amis! Voilà des hommes! oh
mes"
Березинском,березинск,3,398027,64,1,"лько потому, что на Березинском прорванном мосту бе"
Самые,самы,3,400005,"64,93,336",3,"е могло быть иначе.
Самые жалостливые русские"
Орел,орел,3,412376,"66,67",2," плена
он приехал в Орел, и на третий день с"
Ваську,васьк,3,413923,"66,67,117",3,"сквы, ‑‑ Терентия и Ваську, и старшую княжну, "
Вилларскому,вилларском,3,423348,"67,308",2,"му. Несмотря на
то, Вилларскому было теперь приятне"
Вилларского,вилларского,3,423453,"67,207",2," Пьеру же, глядя на Вилларского и слушая его теперь"
Первым,первым,3,425714,"67,76,329",3,"ь и чего не должно. Первым приложением
этого н"
Вместе,вмест,3,426115,"67,76,315",3,"еразрешимо трудным. Вместе с тем тут же, отказ"
Скажите,скажит,3,447221,"71,336",2,"‑‑ Скажите, вы не знали еще о "
Тут,тут,3,450371,"71,115,336",3,‑‑ Тут приехал разъезд и в
Было,было,3,455964,"71,88,109",3,"прощал себя за это. Было уже шесть часов
утр"
Планов,план,3,466339,"72,143,246",3,"то приходило Пьеру. Планов он тоже не делал
те"
Африке,африк,3,482173,"75,76",2,", потом в Италии, в Африке, в Пруссии, в Австр"
Ваграма,ваграм,3,491096,"76,144,321",3,"ах от Аустерлица до
Ваграма. Но вдруг, вместо т"
Безуховым,безуховым,3,501751,"78,112,178",3,"дложенные ему зятем Безуховым 30 000 для
уплаты т"
Евангелие,евангели,3,525261,"81,317",2,"вот ты много читала Евангелие; там
есть одно мест"
Белова,бел,3,528547,"82,85",2,"ая при ней
старушка Белова, жена, трое детей, "
Без,без,3,535155,"82,96,143",3,ю как тебе сказать. Без тебя и когда вот та
Приехал,приехал,3,550425,"84,102",2,‑‑ Приехал? ‑‑ быстрым шопотом
Старая,стара,3,566290,"86,287,310",3,у ему подавали чай. Старая с совершенно седым 
Марьи Антоновны,антоновн,3,567694,"86,324",2,язя Ивана и графини Марьи Антоновны.
Ma,ma,3,570651,"87,108,141",3,"‑‑ Ma tante, позвольте мн"
Ох,ох,3,572337,"87,117,123",3,"стгаузена и братию. Ох! спустил бы опять
м"
Пугачев,пугач,3,576715,"87,93,325",3,"ько для того, чтобы
Пугачев не пришел зарезать "
Можешь,можешь,3,584287,"88,115",2,"жала его под уздцы. Можешь себе представить, з"
Отрадное,отрадно,3,588102,"88,218,230",3,"ом времени выкупить Отрадное. ‑‑ Еще десять
годк"
Митинька,митиньк,3,592393,"89,230",2,"т. Вчера, например, Митинька
стал капризничать…"
Верно Лиза,лиз,3,593559,"89,102,318",3, всех обрадовалась? Верно Лиза?
Вместо,вместо,3,601958,"90,98,111",3,"уководящих массами. Вместо прежних, угодных Бо"
Божество,божество,3,604726,"90,94,95",3,"ие, она бы сказала: Божество, в
награду или в на"
Талейран,талейран,3,607495,"90,91,146",3,"маты (в особенности Талейран, успевший сесть пре"
Бурбонам,бурбонам,3,614335,"91,94,146",3,"ранцузов покорились Бурбонам. И потому, чтоб объ"
Вольтеры,вольтер,3,620927,"92,101",2,"сандры или Лютеры и Вольтеры, а не история всех,"
Берлин,берл,3,644459,"95,102,324",3,"то бумаги в Вену, в Берлин и в Петербург; завт"
Ибо,ибо,3,666153,"97,99,101",3," одной стороны его. Ибо то, что с точки зре"
Сознание,сознани,3,687534,"99,189,289",3,"коны необходимости. Сознание выражает сущность
с"
Ньютона,ньютон,3,688965,"99,100,101",3,"а тяжелы, до закона Ньютона), точно так же и не"
Генуя,гену,3,700730,"101,102",2,"сноске): Ну, князь, Генуя и Лукка поместья фа"
Hippolyte,hippolyte,3,705762,102,1,"otre charmant fils, Hippolyte, m'a promis de
me l"
Этими,этим,3,715629,"102,104",2,"трел на княгиню.
‑‑ Этими словами в Р. В. кон"
Pitt,pitt,3,716774,"102,325",2,"disait dernièrement Pitt,1049 сказал монотон"
Говорили,говорил,3,717503,"102,112,113",3,"а Анна Павловна. ‑‑ Говорили, что он
тайно был ж"
France,france,3,718266,"102,103,104",3,gréable femme de la France.1052 Et m‑lle Georg
Germain,germain,3,719296,"102,106,329",3,"e plus faubourg S‑t Germain1056 в
гостиной буде"
Клитемнестра,клитемнестр,3,719474,"102,327,336",3,"лей и оживляясь, ‑‑
Клитемнестра эта, прельстив весь"
Charmant,charmant,3,720710,"102,103,110",3,"‑‑ Charmant,1058 прошептала мал"
Koutouzoff,koutouzoff,3,723142,"103,320",2,"Вместо: Le général Koutouzoff, кончая: aide‑de‑ca"
Пишегрю,пишегр,3,729999,"104,323,336",3,"ть предлог заговора Пишегрю и Жоржа, схватил в "
Louis,louis,3,731417,"104,105",2,"ксте и в переводе): Louis XVII, ‑‑ в Р. В. Lo"
Толстый,толстый,3,742628,"106,114",2,"Вместо: Толстый, выше обыкновенного"
Суворова,сувор,3,750112,"106,115,123",3,"узов ‑‑ правая рука Суворова, лучший русский ген"
Странно,странно,3,750409,"106,109,215",3,"‑‑ Странно будет, должно быть,"
Знаете,знает,3,756385,"108,140,336",3,"а главы ‑‑ в
Р. В.: Знаете чтò, сказал Пьер, к"
Стивенса,стивенс,3,759530,"108,152",2,"кончая: ‑‑ Держу за Стивенса сто! ‑‑ в Р.
В.: вс"
Говорю,говор,3,763138,"108,146",2,"‑‑ Говорю не хочу, отвечал Пь"
Англичанин,англичан,3,767600,108,1,‑‑ Англичанин хвастает… а?.. хоро
Послушай,послушай,3,767714,"108,111",2,"‑‑ Послушай, сказал Анатоль Пье"
Мама,мам,3,773188,108,1,"ими… ‑‑ в
Р. В.: ‑‑ Мама! мы Бориса… ха‑ха!…"
Annette,annette,3,789316,108,1,"thalie, ‑‑ в Р. В.: Annette,"
Анной,анн,3,799245,"109,330",2,то: переглянулась с Анной ‑‑ в Р. В.: перегля
Жеркову,жерков,3,850698,"114,115",2,"но посмотрел в лицо
Жеркову."
Козловский,козловский,3,852151,"115,118",2,"ного полка, капитан
Козловский, не имевший никаког"
Несвицким,несвицким,3,855187,115,1,"имаемую им вместе с Несвицким, князь Андрей полож"
Несвицкому,несвицком,3,858084,115,1," него и обратился к
Несвицкому."
Несвицкого,несвицкого,3,859029,"115,163,198",3,льшому удовольствию Несвицкого.
Никита,никит,3,869163,115,1,"нет, игг'ать баста. Никита, дай‑ка, дг'ужок, м"
Возьми,возьм,3,869996,"115,144,336",3,"‑‑ Вот чтò! Возьми у меня Бедуина, ‑‑ "
Бедуина,беду,3,870010,"115,117",2," чтò! Возьми у меня Бедуина, ‑‑ сказал он серье"
Проездом,проезд,3,883543,"117,186,303",3,"рстену. ‑‑ в Р. В.: Проездом взглянул он на
замк"
Карл Богданович,богданович,3,885115,"117,313,336",3,кричал он. Но и тут Карл Богданович не обратил на него 
Зайфер,зайфер,3,887831,"118,120,121",3,"кую ручку баронессы Зайфер. И Cordial
бутылочк"
Воспоминание,воспоминани,3,895541,"121,234,263",3,"вечера. ‑‑ в Р. В.: Воспоминание о сражении
представ"
Противно,противно,3,901618,"121,145,336",3,"достно. ‑‑ в Р. В.: Противно
ожиданиям его и Бил"
Ольмюц,ольмюц,3,906768,"121,125,185",3,сле слов: тяжести в Ольмюц. ‑‑ в Р. В.: Для че
Кремсом,кремс,3,915286,"122,166,335",3," французов, как под Кремсом."
Савара,савар,3,915417,"122,187,327",3,"Сувара, ‑‑ в Р. В.: Савара."
Буксгевдена,буксгевден,3,937313,"125,314,332",3,"й Курагин, адъютант Буксгевдена, прискакал к Кутузо"
Марк,марк,3,945124,"125,185,323",3,о: Только один граф Маркòв ‑‑ в I изд.68 г.:
Командир,командир,3,948715,"125,177",2,"Вместо: Командир полка, стоявший ‑‑ "
Андреич,андреич,3,951570,"125,230,238",3,"енька;
Андреевич ‑‑ Андреич; Безухов ‑‑ Безухий"
Данила,данил,3,988741,"132,230",2, I и II изд. 68 г.: Данила
Одессе,одесс,3,992822,"134,320",2,Вместо: в Одессе. ‑‑ в I изд. 68 г.:
Обер,обер,3,998294,"134,336",2,"Вместо: Обер‑Шальме, ‑‑ в изд. 7"
Карагиных,карагиных,3,999737,"134,153,246",3, ‑‑ в I изд. 68 г.: Карагиных. ‑‑ во II изд. 68 г
Вислы,висл,3,1025809,"140,144",2,"ловек по сю сторону Вислы. ‑‑
во II изд. 68 г"
Паулучи,паулуч,3,1028201,"140,255",2,о: генерал‑адъютант Паулучи ‑‑ сардинский выход
Дрисский,дрисский,3,1031231,"141,254,255",3,"ва: (как он называл Дрисский лагерь), ‑‑ заключе"
Вольцогена,вольцоген,3,1031753,"141,277",2,Вместо: и на Вольцогена: ‑‑ в I изд. 68 г.:
Ферапонтова,ферапонт,3,1043201,"143,264",2,ме соседнем с домом Ферапонтова ‑‑ в I и II изд. 68
Дона,дон,3,1047530,"143,336",2,носке): на это дитя Дона ‑‑ во II изд. 68 г.
Прелестно,прелестно,3,1087440,"144,336",2,"Вместо (в сноске): Прелестно, полковник ‑‑ в изд"
Дух,дух,3,1114449,"145,316,323",3,г. приложение XIII. Дух войска и партизанск
Откуда,откуд,3,1118187,"145,336",2,Вместо (в сноске): Откуда чорт… ‑‑ в изд. 69 
Вильно,вильно,3,1122451,"145,146",2," ‑‑ в изд. 69 г.: к Вильно,"
Душевная,душевна,3,1125354,"146,286",2,"Вместо: Душевная рана, происходящая "
Новая,нова,3,1144713,146,1,Вместо: Новая наука истории ‑‑ в 
Прием,при,3,1161829,"153,240,276",3, и графиня Ростовы. Прием поздравительных виз
Визит,визит,3,1161920,"153,226,240",3,"‑‑ матери и дочери. Визит матери и дочери
Кар"
Приготовление,приготовлени,3,1164306,"158,198,225",3,"оме графа Безухова. Приготовление к соборованию.
Разг"
"Письмо Жюли
Карагиной",карагин,3,1165069,"158,228,233",3,"ья. Урок геометрии. Письмо Жюли
Карагиной и ответ княжны Марь"
Сборы,сбор,3,1165434,"158,267,293",3,Глава XXV. Сборы князя Андрея к отъе
Остановка,остановк,3,1166032,"160,177,207",3,тр Кутузовым полка. Остановка главнокомандующего 
Радость,радость,3,1166126,"160,182,183",3,"Кутузовым Долохова. Радость генерала
после счас"
Переход,переход,3,1167164,"163,164,165",3,"сских войск к Вене. Переход реки Энса.
Несвицки"
Артиллерийская,артиллерийска,3,1167663,"165,193,277",3," французских войск. Артиллерийская
стрельба французов "
Приказ,приказ,3,1167932,"165,250,277",3,"ться и зажечь мост. Приказ полковника
эскадрон"
Раненые,ранены,3,1170673,"174,277,278",3," Близость
сражения. Раненые. Старичок полковой "
Веселое,весело,3,1171645,"176,198,225",3,"той батареи
Тушина. Веселое оживление артиллери"
Мечты,мечт,3,1174478,"181,182,234",3,"появлением Анатоля.
Мечты княжны Марьи и фран"
Вишау,виша,3,1176812,"186,187",2,цузами в сражении у Вишау. Огорчение Ростова 
Посылка,посылк,3,1177257,"187,296,300",3,"андра с
Наполеоном. Посылка князя Долгорукова к"
Английском,английск,3,1181305,"196,197",2," Багратиона обеда в
Английском клубе. Разговор ста"
Мрачное,мрачно,3,1181759,"198,225,227",3,Глава ІV. Мрачное настроение Пьера Бе
Оживление,оживлени,3,1192757,"225,226,248",3,"ет
Наташу на танец. Оживление князя Андрея"
Волнение,волнени,3,1194308,"228,231,297",3,предложение Наташе. Волнение и слезы Наташи. Ее 
Анисья Федоровна,федоровн,3,1196304,"232,315,322",3," Наташей у дядюшки. Анисья Федоровна и ее кушанья.
Дядюш"
Метивье,метивь,3,1198450,238,1,"
доктором‑французом Метивье. Князь выгоняет Мет"
Дрездена,дрезден,3,1202910,"250,314,323",3," Выезд Наполеона из Дрездена, приезд его в армию"
Выступление,выступлени,3,1205702,"256,294,303",3,Глава XIV. Выступление эскадрона Николая Р
Боссе,босс,3,1213630,"276,277,336",3," им префекта дворца Боссе. Сцена с портретом
"
Растопчиным,растопчиным,3,1216807,"278,314,319",3,"овор Пьера с графом Растопчиным о масонстве и деле
"
Радостное,радостно,3,1222824,"287,307,309",3,"зем все
по‑старому. Радостное чувство Сони ‑‑ есл"
Первое,перво,3,1223749,"288,336",2,"латоном Каратаевым. Первое впечатление и
разго"
Полемика,полемик,3,1231475,"304,311",2,Глава XVIII Полемика автора с историками
Генрихе,генрих,3,1232960,"305,336",2,"рель поет песенку о Генрихе
IV. Веселый хохот с"
Московский,московский,3,1239935,"312,324,325",3,"1818 г. архиепископ
Московский и Коломенский ‑‑ II"
Эдуард,эдуард,3,1246291,"313,315,323",3,"н кн. Отто‑Леопольд‑Эдуард, герцог Лауенбургск"
Анри,анр,3,1248808,"313,327,336",3,"н‑Конде, герцог Луи‑Анри‑Жозеф, ‑‑ отец герц"
Мишель,мишель,3,1259213,"316,319,324",3,"Дюрок Жерар‑Кристоф‑Мишель, герцог Фриульский "
Огюст,огюст,3,1259419,"316,319,335",3,нель гр. Антуан‑Жан‑Огюст (1771‑‑1849) ‑‑ фра
Вильгельмина,вильгельм,3,1260270,"316,334,335",3,"Елизавета‑Вильгельмина, рожд. принцесса Вю"
Пушкиным,пушкиным,3,1270124,"320,327,330",3,"Одессе был знаком с Пушкиным ‑‑ I
317, 320‑‑323,"
Риме,рим,3,1271119,"320,324,325",3,атиканском дворце в Риме ‑‑ IV 258.
Луиза,луиз,3,1276118,"322,324,330",3,Мария‑Луиза (1791‑‑1847) ‑‑ имп
Адольф,адольф,3,1279966,"323,332",2,ье (Mortier) Эдуард‑Адольф‑Казимир (1768‑‑1835
Мудров Матвей Яковлевич,яковлевич,3,1280160,"323,326,336",3,Мудров Матвей Яковлевич (1772‑‑1831) ‑‑ вра
Алексей Григорьевич,григорьевич,3,1285212,"324,325,327",3,"Орлов гр. Алексей Григорьевич (1737‑‑1807), один "
Великий,великий,3,1287143,"325,334,336",3,Петр I Великий (1672‑‑1725) ‑‑ II 
Общественный,общественный,3,1293961,"328,336",2,"‑‑ ""Общественный договор"" (Contrat s"
Сохранение,сохранени,3,1321217,336,1,2) Сохранение французского языка 
Марии Феодоровны,феодоровн,2,372,0,1,"мянцева, французов, Марии Феодоровны, цесаревича
и други"
Казань,казань,2,1222,"0,93",2,"е всех
институтов в Казань, и вещи этих заведе"
Императрица,императриц,2,1270,"0,121",2,"й уже были уложены. Императрица
же Елизавета Алексе"
Сергия,серги,2,1822,0,1,"еподобного угодника Сергия.
Письмо это почитал"
Nous,nous,2,4074,"0,102",2,"восторженностью. ‑‑ Nous
appartenons à des c"
Действительно,действительно,2,6203,"0,81",2,"меют это устроить"". Действительно, в то время как воц"
Новый Иерусалим,иерусалим,2,6730,"0,93",2,"ольный
град Москва, Новый Иерусалим, приемлет Христа св"
Голиаф,голиаф,2,7244,0,1,"ть дерзкий и наглый
Голиаф?…"" ‑‑ прошептала он"
Российского Давида,давид,2,7419,"0,315",2,"кая вера, сия праща Российского Давида,
сразит внезапно гл"
Волконский,волконский,2,8439,"1,125",2,"ния государя, князь
Волконский был вызван из церкв"
Татариновой,татаринов,2,8566,"1,87",2," в день сражения из Татариновой.
Кутузов писал, что"
Волконским,волконским,2,12910,"1,64",2,"арь послал с князем Волконским следующий
рескрипт "
Князь Михаил Иларионович,иларионович,2,12952,"1,18",2,"""Князь Михаил Иларионович! С 29‑го августа не"
Волконского,волконского,2,13340,"1,64",2,"рал‑адъютанта князя Волконского, дабы
узнать от вас"
Oui,oui,2,14952,"2,9",2,"‑‑ Oui, sire, et elle est "
Providence,providence,2,15496,2,1,"казал он, ‑‑ que
la Providence exige de grands sac"
Michaud,michaud,2,15610,2,1,"és; mais dites moi, Michaud, comment
avez‑vous "
Comment,comment,2,16475,"2,9",2,‑‑ Comment èa?907 ‑‑ строго на
Сказав,сказав,2,18237,"2,108",2,sacrifices!..914 ‑‑ Сказав эти слова взволнова
Дамы,дам,2,27953,"3,132",2,ил на них внимание. Дамы и девицы кокетничал
Какую,каку,2,30214,"4,11",2,‑‑ Какую же?
Кого,кого,2,32675,"4,29",2,"‑‑ Кого, ma tante? ‑‑ спрос"
Софи,соф,2,35250,4,1,"‑‑ Вы знаете Софи, кузину? Я люблю ее"
Заботы,забот,2,36398,"5,196",2,"тушке Мальвинцевой. Заботы о
переезде, беспоко"
Слезы,слез,2,51553,"6,156",2,"н давно не
молился. Слезы у него были на глаз"
Которого,которого,2,52693,"6,14",2,"сходило не от Бога, Которого он просил, а от
обы"
Отрадном,отрадн,2,59917,"7,83",2,"зеркало смотрела… В Отрадном, на святках…
Помниш"
Кое,ко,2,68400,"9,85",2,"х кварталов города.
Кое‑где виднелись уцеле"
Новодевичьего,новодевичьего,2,68537,"9,27",2,"есело блестел купол
Новодевичьего монастыря, и особен"
"Рождества
Богородицы",богородиц,2,68670,"9,336",2,"кресенье и праздник Рождества
Богородицы. Но казалось, неком"
Девичьего,девичьего,2,70268,"9,10",2,"и на правую сторону Девичьего поля
недалеко от мо"
Qui,qui,2,70916,"9,120",2,"з, он тихо спросил: Qui
êtes vous?928"
